timestamp,Net Electricity Consumption-kWh,Non-shiftable Load-kWh,Non-shiftable Load Electricity Consumption-kWh,Energy Production from PV-kWh
2024-01-01T01:00:00,229.6699981689453,9.890000343322754,29.670001983642578,-0.0
2024-01-01T02:00:00,56.884056091308594,9.079999923706055,9.079999923706055,-0.0
2024-01-01T03:00:00,11.950654983520508,8.220000267028809,8.220000267028809,-0.0
2024-01-01T04:00:00,8.899481773376465,8.569999694824219,8.569999694824219,-0.0
2024-01-01T05:00:00,8.959306716918945,8.930000305175781,8.930000305175781,-0.0
2024-01-01T06:00:00,9.202603340148926,9.199999809265137,9.199999809265137,-0.0
2024-01-01T07:00:00,10.75023365020752,10.350000381469727,10.350000381469727,-0.0
2024-01-01T08:00:00,7.5999274253845215,9.619999885559082,9.619999885559082,-2.3867639923095703
2024-01-01T09:00:00,-17.937274932861328,12.029999732971191,12.029999732971191,-30.411719970703125
2024-01-01T10:00:00,-35.422088623046875,11.130000114440918,11.130000114440918,-46.9631982421875
2024-01-01T11:00:00,-40.32553482055664,10.630000114440918,10.630000114440918,-61.9807177734375
2024-01-01T12:00:00,-31.17555809020996,10.489999771118164,10.489999771118164,-63.0394775390625
2024-01-01T13:00:00,-42.60195541381836,10.210000038146973,10.210000038146973,-70.47708251953125
2024-01-01T14:00:00,-43.348731994628906,9.59000015258789,9.59000015258789,-73.74107666015625
2024-01-01T15:00:00,-21.09317398071289,11.300000190734863,11.300000190734863,-55.036201171875
2024-01-01T16:00:00,-14.253205299377441,10.479999542236328,10.479999542236328,-42.13200073242187
2024-01-01T17:00:00,7.778183937072754,11.510000228881836,11.510000228881836,-18.138359985351563
2024-01-01T18:00:00,15.93233871459961,10.760000228881836,10.760000228881836,-0.0
2024-01-01T19:00:00,9.640000343322754,9.640000343322754,9.640000343322754,-0.0
2024-01-01T20:00:00,9.270000457763672,9.270000457763672,9.270000457763672,-0.0
2024-01-01T21:00:00,9.59000015258789,9.59000015258789,9.59000015258789,-0.0
2024-01-01T22:00:00,10.109999656677246,10.109999656677246,10.109999656677246,-0.0
2024-01-01T23:00:00,9.65999984741211,9.65999984741211,9.65999984741211,-0.0
2024-01-02T00:00:00,9.140000343322754,9.140000343322754,9.140000343322754,-0.0
2024-01-02T01:00:00,12.470000267028809,12.470000267028809,12.470000267028809,-0.0
2024-01-02T02:00:00,13.430000305175781,13.430000305175781,13.430000305175781,-0.0
2024-01-02T03:00:00,12.960000038146973,12.960000038146973,12.960000038146973,-0.0
2024-01-02T04:00:00,13.09000015258789,13.09000015258789,13.09000015258789,-0.0
2024-01-02T05:00:00,13.649999618530273,13.649999618530273,13.649999618530273,-0.0
2024-01-02T06:00:00,13.489999771118164,13.489999771118164,13.489999771118164,-0.0
2024-01-02T07:00:00,16.212121963500977,15.289999961853027,15.289999961853027,-0.0
2024-01-02T08:00:00,25.999937057495117,24.860000610351562,24.860000610351562,-1.0306296157836914
2024-01-02T09:00:00,46.33686065673828,58.040000915527344,58.040000915527344,-16.470120849609376
2024-01-02T10:00:00,37.531166076660156,50.369998931884766,50.369998931884766,-18.40428039550781
2024-01-02T11:00:00,27.242612838745117,43.27000045776367,43.27000045776367,-22.075200805664064
2024-01-02T12:00:00,4.0472540855407715,43.75,43.75,-47.649840087890624
2024-01-02T13:00:00,32.20404815673828,51.43000030517578,51.43000030517578,-29.81664001464844
2024-01-02T14:00:00,31.030670166015625,49.220001220703125,49.220001220703125,-28.014840087890626
2024-01-02T15:00:00,22.996694564819336,43.369998931884766,43.369998931884766,-27.98531982421875
2024-01-02T16:00:00,22.149059295654297,39.9900016784668,39.9900016784668,-24.47471923828125
2024-01-02T17:00:00,35.92817687988281,48.58000183105469,48.58000183105469,-20.12759948730469
2024-01-02T18:00:00,41.98432922363281,37.2400016784668,37.2400016784668,-0.0
2024-01-02T19:00:00,22.92650604248047,19.760000228881836,19.760000228881836,-0.0
2024-01-02T20:00:00,18.035324096679688,16.3700008392334,16.3700008392334,-0.0
2024-01-02T21:00:00,15.897777557373047,14.420000076293945,14.420000076293945,-0.0
2024-01-02T22:00:00,16.53333282470703,15.699999809265137,15.699999809265137,-0.0
2024-01-02T23:00:00,16.045555114746094,15.489999771118164,15.489999771118164,-0.0
