timestamp,Net Electricity Consumption-kWh,Non-shiftable Load-kWh,Non-shiftable Load Electricity Consumption-kWh,Energy Production from PV-kWh
2024-01-01T01:00:00,58.50368881225586,9.699999809265137,29.099998474121094,-0.0
2024-01-01T02:00:00,22.751792907714844,10.899999618530273,10.899999618530273,-0.0
2024-01-01T03:00:00,21.779296875,10.800000190734863,10.800000190734863,-0.0
2024-01-01T04:00:00,10.097641944885254,7.099999904632568,7.099999904632568,-0.0
2024-01-01T05:00:00,6.980127811431885,6.300000190734863,6.300000190734863,-0.0
2024-01-01T06:00:00,12.217738151550293,8.300000190734863,8.300000190734863,-0.0
2024-01-01T07:00:00,14.010383605957031,8.100000381469727,8.100000381469727,-0.0
2024-01-01T08:00:00,25.019550323486328,13.199999809265137,13.199999809265137,-0.0
2024-01-01T09:00:00,19.932588577270508,13.699999809265137,13.699999809265137,-0.0
2024-01-01T10:00:00,28.865108489990234,15.0,15.0,-0.0
2024-01-01T11:00:00,21.547069549560547,10.100000381469727,10.100000381469727,-0.0
2024-01-01T12:00:00,27.55057144165039,16.799999237060547,16.799999237060547,-0.0
2024-01-01T13:00:00,22.278289794921875,12.100000381469727,12.100000381469727,-0.0
2024-01-01T14:00:00,22.304290771484375,11.5,11.5,-0.0
2024-01-01T15:00:00,19.893543243408203,9.100000381469727,9.100000381469727,-0.0
2024-01-01T16:00:00,17.592355728149414,8.800000190734863,8.800000190734863,-0.0
2024-01-01T17:00:00,20.091323852539062,9.800000190734863,9.800000190734863,-0.0
2024-01-01T18:00:00,17.254270553588867,9.300000190734863,9.300000190734863,-0.0
2024-01-01T19:00:00,25.635456085205078,15.300000190734863,15.300000190734863,-0.0
2024-01-01T20:00:00,31.71725845336914,19.600000381469727,19.600000381469727,-0.0
2024-01-01T21:00:00,26.36639976501465,14.899999618530273,14.899999618530273,-0.0
2024-01-01T22:00:00,19.607051849365234,12.5,12.5,-0.0
2024-01-01T23:00:00,23.557796478271484,16.200000762939453,16.200000762939453,-0.0
2024-01-02T00:00:00,17.891904830932617,13.199999809265137,13.199999809265137,-0.0
2024-01-02T01:00:00,13.17947006225586,10.199999809265137,10.199999809265137,-0.0
2024-01-02T02:00:00,11.755865097045898,9.399999618530273,9.399999618530273,-0.0
2024-01-02T03:00:00,11.155192375183105,9.899999618530273,9.899999618530273,-0.0
2024-01-02T04:00:00,8.911410331726074,8.100000381469727,8.100000381469727,-0.0
2024-01-02T05:00:00,7.206533432006836,6.5,6.5,-0.0
2024-01-02T06:00:00,15.153258323669434,10.0,10.0,-0.0
2024-01-02T07:00:00,20.152788162231445,13.899999618530273,13.899999618530273,-0.0
2024-01-02T08:00:00,36.25538635253906,18.200000762939453,18.200000762939453,-0.0
2024-01-02T09:00:00,23.73668670654297,18.299999237060547,18.299999237060547,-0.0
2024-01-02T10:00:00,21.587345123291016,12.800000190734863,12.800000190734863,-0.0
2024-01-02T11:00:00,13.977107048034668,9.300000190734863,9.300000190734863,-0.0
2024-01-02T12:00:00,14.661861419677734,9.5,9.5,-0.0
2024-01-02T13:00:00,11.624394416809082,9.899999618530273,9.899999618530273,-0.0
2024-01-02T14:00:00,12.923162460327148,10.0,10.0,-0.0
2024-01-02T15:00:00,9.995368957519531,7.599999904632568,7.599999904632568,-0.0
2024-01-02T16:00:00,19.45801544189453,14.100000381469727,14.100000381469727,-0.0
2024-01-02T17:00:00,17.152923583984375,9.899999618530273,9.899999618530273,-0.0
2024-01-02T18:00:00,16.97905921936035,10.699999809265137,10.699999809265137,-0.0
2024-01-02T19:00:00,20.773311614990234,15.100000381469727,15.100000381469727,-0.0
2024-01-02T20:00:00,23.85485076904297,18.299999237060547,18.299999237060547,-0.0
2024-01-02T21:00:00,23.419273376464844,16.0,16.0,-0.0
2024-01-02T22:00:00,24.935466766357422,12.899999618530273,12.899999618530273,-0.0
2024-01-02T23:00:00,15.010919570922852,13.199999809265137,13.199999809265137,-0.0
