timestamp,Net Electricity Consumption-kWh,Non-shiftable Load-kWh,Non-shiftable Load Electricity Consumption-kWh,Energy Production from PV-kWh
2024-01-01T01:00:00,61.380001068115234,0.46000000834465027,1.3799999952316284,-0.0
2024-01-01T02:00:00,29.728534698486328,0.41999998688697815,0.41999998688697815,-0.0
2024-01-01T03:00:00,20.638504028320312,0.4099999964237213,0.4099999964237213,-0.0
2024-01-01T04:00:00,1.8838825225830078,0.4300000071525574,0.4300000071525574,-0.0
2024-01-01T05:00:00,0.5693245530128479,0.4399999976158142,0.4399999976158142,-0.0
2024-01-01T06:00:00,0.4415034055709839,0.4300000071525574,0.4300000071525574,-0.0
2024-01-01T07:00:00,0.4510248303413391,0.44999998807907104,0.44999998807907104,-0.0
2024-01-01T08:00:00,-0.3154974579811096,0.47999998927116394,0.47999998927116394,-0.7955879974365234
2024-01-01T09:00:00,-9.62490463256836,0.4300000071525574,0.4300000071525574,-10.137239990234375
2024-01-01T10:00:00,-12.792905807495117,2.680000066757202,2.680000066757202,-15.6543994140625
2024-01-01T11:00:00,-12.827844619750977,5.960000038146973,5.960000038146973,-20.6602392578125
2024-01-01T12:00:00,-6.041196346282959,6.940000057220459,6.940000057220459,-21.0131591796875
2024-01-01T13:00:00,-0.9008786678314209,8.390000343322754,8.390000343322754,-23.49236083984375
2024-01-01T14:00:00,0.2091880738735199,8.579999923706055,8.579999923706055,-24.58035888671875
2024-01-01T15:00:00,5.551305294036865,7.480000019073486,7.480000019073486,-18.345400390625
2024-01-01T16:00:00,10.99224853515625,8.520000457763672,8.520000457763672,-14.044000244140625
2024-01-01T17:00:00,16.534934997558594,7.940000057220459,7.940000057220459,-6.046119995117188
2024-01-01T18:00:00,9.270419120788574,5.059999942779541,5.059999942779541,-0.0
2024-01-01T19:00:00,4.092746734619141,2.0,2.0,-0.0
2024-01-01T20:00:00,3.537423849105835,1.909999966621399,1.909999966621399,-0.0
2024-01-01T21:00:00,3.3155388832092285,2.059999942779541,2.059999942779541,-0.0
2024-01-01T22:00:00,3.03943133354187,2.3499999046325684,2.3499999046325684,-0.0
2024-01-01T23:00:00,2.5695595741271973,2.369999885559082,2.369999885559082,-0.0
2024-01-02T00:00:00,1.3100011348724365,1.309999942779541,1.309999942779541,-0.0
2024-01-02T01:00:00,0.460001140832901,0.46000000834465027,0.46000000834465027,-0.0
2024-01-02T02:00:00,0.41000112891197205,0.4099999964237213,0.4099999964237213,-0.0
2024-01-02T03:00:00,0.460001140832901,0.46000000834465027,0.46000000834465027,-0.0
2024-01-02T04:00:00,0.4000011384487152,0.4000000059604645,0.4000000059604645,-0.0
2024-01-02T05:00:00,0.47000113129615784,0.4699999988079071,0.4699999988079071,-0.0
2024-01-02T06:00:00,0.41000112891197205,0.4099999964237213,0.4099999964237213,-0.0
2024-01-02T07:00:00,0.390001118183136,0.38999998569488525,0.38999998569488525,-0.0
2024-01-02T08:00:00,0.07303842902183533,0.4000000059604645,0.4000000059604645,-0.34354320526123044
2024-01-02T09:00:00,-3.9979193210601807,1.4500000476837158,1.4500000476837158,-5.490040283203125
2024-01-02T10:00:00,-1.2447593212127686,4.889999866485596,4.889999866485596,-6.134760131835938
2024-01-02T11:00:00,-0.6083993315696716,6.75,6.75,-7.358400268554687
2024-01-02T12:00:00,-9.223278999328613,6.659999847412109,6.659999847412109,-15.883280029296875
2024-01-02T13:00:00,-2.038878917694092,7.900000095367432,7.900000095367432,-9.938880004882812
2024-01-02T14:00:00,-1.898279070854187,7.440000057220459,7.440000057220459,-9.338280029296875
2024-01-02T15:00:00,-1.7984387874603271,7.53000020980835,7.53000020980835,-9.32843994140625
2024-01-02T16:00:00,-1.1082385778427124,7.050000190734863,7.050000190734863,-8.15823974609375
2024-01-02T17:00:00,1.050801396369934,7.760000228881836,7.760000228881836,-6.709199829101562
2024-01-02T18:00:00,7.560000896453857,7.559999942779541,7.559999942779541,-0.0
2024-01-02T19:00:00,8.630001068115234,8.630000114440918,8.630000114440918,-0.0
2024-01-02T20:00:00,7.840001106262207,7.840000152587891,7.840000152587891,-0.0
2024-01-02T21:00:00,5.040000915527344,5.039999961853027,5.039999961853027,-0.0
2024-01-02T22:00:00,2.460001230239868,2.4600000381469727,2.4600000381469727,-0.0
2024-01-02T23:00:00,2.170001268386841,2.1700000762939453,2.1700000762939453,-0.0
