timestamp,Net Electricity Consumption-kWh,Non-shiftable Load-kWh,Non-shiftable Load Electricity Consumption-kWh,Energy Production from PV-kWh
2024-01-01T01:00:00,75.1900634765625,10.399999618530273,31.19999885559082,-0.0
2024-01-01T02:00:00,22.61114501953125,7.400000095367432,7.400000095367432,-0.0
2024-01-01T03:00:00,23.860877990722656,9.399999618530273,9.399999618530273,-0.0
2024-01-01T04:00:00,12.056378364562988,9.899999618530273,9.899999618530273,-0.0
2024-01-01T05:00:00,9.644272804260254,7.900000095367432,7.900000095367432,-0.0
2024-01-01T06:00:00,11.089231491088867,9.399999618530273,9.399999618530273,-0.0
2024-01-01T07:00:00,15.353837013244629,6.400000095367432,6.400000095367432,-0.0
2024-01-01T08:00:00,21.799591064453125,11.699999809265137,11.699999809265137,-0.0
2024-01-01T09:00:00,26.313053131103516,13.300000190734863,13.300000190734863,-0.0
2024-01-01T10:00:00,23.347333908081055,10.5,10.5,-0.0
2024-01-01T11:00:00,27.665996551513672,15.5,15.5,-0.0
2024-01-01T12:00:00,30.85009765625,17.299999237060547,17.299999237060547,-0.0
2024-01-01T13:00:00,30.725378036499023,17.100000381469727,17.100000381469727,-0.0
2024-01-01T14:00:00,39.25155258178711,24.0,24.0,-0.0
2024-01-01T15:00:00,29.929861068725586,17.700000762939453,17.700000762939453,-0.0
2024-01-01T16:00:00,32.64665222167969,17.899999618530273,17.899999618530273,-0.0
2024-01-01T17:00:00,20.404903411865234,11.0,11.0,-0.0
2024-01-01T18:00:00,23.605239868164062,13.199999809265137,13.199999809265137,-0.0
2024-01-01T19:00:00,22.65203857421875,12.899999618530273,12.899999618530273,-0.0
2024-01-01T20:00:00,30.578142166137695,18.399999618530273,18.399999618530273,-0.0
2024-01-01T21:00:00,28.63895034790039,16.100000381469727,16.100000381469727,-0.0
2024-01-01T22:00:00,27.156692504882812,17.100000381469727,17.100000381469727,-0.0
2024-01-01T23:00:00,33.360374450683594,21.799999237060547,21.799999237060547,-0.0
2024-01-02T00:00:00,25.2979679107666,13.899999618530273,13.899999618530273,-0.0
2024-01-02T01:00:00,20.806411743164062,15.800000190734863,15.800000190734863,-0.0
2024-01-02T02:00:00,13.023079872131348,10.800000190734863,10.800000190734863,-0.0
2024-01-02T03:00:00,17.493053436279297,14.5,14.5,-0.0
2024-01-02T04:00:00,20.57314682006836,18.399999618530273,18.399999618530273,-0.0
2024-01-02T05:00:00,12.484318733215332,11.199999809265137,11.199999809265137,-0.0
2024-01-02T06:00:00,16.783239364624023,12.899999618530273,12.899999618530273,-0.0
2024-01-02T07:00:00,11.051877975463867,9.899999618530273,9.899999618530273,-0.0
2024-01-02T08:00:00,34.66426467895508,12.100000381469727,12.100000381469727,-0.0
2024-01-02T09:00:00,25.545825958251953,17.100000381469727,17.100000381469727,-0.0
2024-01-02T10:00:00,20.732776641845703,15.600000381469727,15.600000381469727,-0.0
2024-01-02T11:00:00,22.227170944213867,13.899999618530273,13.899999618530273,-0.0
2024-01-02T12:00:00,26.202543258666992,14.699999809265137,14.699999809265137,-0.0
2024-01-02T13:00:00,13.859407424926758,10.899999618530273,10.899999618530273,-0.0
2024-01-02T14:00:00,28.352949142456055,17.100000381469727,17.100000381469727,-0.0
2024-01-02T15:00:00,13.324069023132324,11.300000190734863,11.300000190734863,-0.0
2024-01-02T16:00:00,18.193275451660156,12.399999618530273,12.399999618530273,-0.0
2024-01-02T17:00:00,16.16175079345703,11.600000381469727,11.600000381469727,-0.0
2024-01-02T18:00:00,18.586856842041016,11.899999618530273,11.899999618530273,-0.0
2024-01-02T19:00:00,26.738758087158203,16.600000381469727,16.600000381469727,-0.0
2024-01-02T20:00:00,28.712440490722656,20.299999237060547,20.299999237060547,-0.0
2024-01-02T21:00:00,26.313743591308594,17.299999237060547,17.299999237060547,-0.0
2024-01-02T22:00:00,18.506500244140625,14.199999809265137,14.199999809265137,-0.0
2024-01-02T23:00:00,25.257999420166016,21.5,21.5,-0.0
