timestamp,Net Electricity Consumption-kWh,Non-shiftable Load-kWh,Non-shiftable Load Electricity Consumption-kWh,Energy Production from PV-kWh
2024-01-01T01:00:00,44.95000076293945,1.649999976158142,4.949999809265137,-0.0
2024-01-01T02:00:00,20.668045043945312,1.590000033378601,1.590000033378601,-0.0
2024-01-01T03:00:00,15.552790641784668,1.7000000476837158,1.7000000476837158,-0.0
2024-01-01T04:00:00,2.702467203140259,1.7899999618530273,1.7899999618530273,-0.0
2024-01-01T05:00:00,2.0187575817108154,1.940000057220459,1.940000057220459,-0.0
2024-01-01T06:00:00,2.0370051860809326,2.0299999713897705,2.0299999713897705,-0.0
2024-01-01T07:00:00,1.910624384880066,1.909999966621399,1.909999966621399,-0.0
2024-01-01T08:00:00,2.0100553035736084,2.009999990463257,2.009999990463257,-0.0
2024-01-01T09:00:00,1.800004482269287,1.7999999523162842,1.7999999523162842,-0.0
2024-01-01T10:00:00,4.051734924316406,3.940000057220459,3.940000057220459,-0.0
2024-01-01T11:00:00,10.67735481262207,8.3100004196167,8.3100004196167,-0.0
2024-01-01T12:00:00,12.824213027954102,7.820000171661377,7.820000171661377,-0.0
2024-01-01T13:00:00,19.44877815246582,9.289999961853027,9.289999961853027,-0.0
2024-01-01T14:00:00,20.20979881286621,8.239999771118164,8.239999771118164,-0.0
2024-01-01T15:00:00,20.33505630493164,8.420000076293945,8.420000076293945,-0.0
2024-01-01T16:00:00,21.73432731628418,9.770000457763672,9.770000457763672,-0.0
2024-01-01T17:00:00,21.087251663208008,10.069999694824219,10.069999694824219,-0.0
2024-01-01T18:00:00,14.61302375793457,7.440000057220459,7.440000057220459,-0.0
2024-01-01T19:00:00,9.043523788452148,4.989999771118164,4.989999771118164,-0.0
2024-01-01T20:00:00,2.1893062591552734,2.0199999809265137,2.0199999809265137,-0.0
2024-01-01T21:00:00,2.069599151611328,1.9299999475479126,1.9299999475479126,-0.0
2024-01-01T22:00:00,2.064361333847046,1.9500000476837158,1.9500000476837158,-0.0
2024-01-01T23:00:00,1.6900016069412231,1.690000057220459,1.690000057220459,-0.0
2024-01-02T00:00:00,1.5800015926361084,1.5800000429153442,1.5800000429153442,-0.0
2024-01-02T01:00:00,1.9400016069412231,1.940000057220459,1.940000057220459,-0.0
2024-01-02T02:00:00,2.430001735687256,2.430000066757202,2.430000066757202,-0.0
2024-01-02T03:00:00,2.160001754760742,2.1600000858306885,2.1600000858306885,-0.0
2024-01-02T04:00:00,2.1400017738342285,2.140000104904175,2.140000104904175,-0.0
2024-01-02T05:00:00,2.430001735687256,2.430000066757202,2.430000066757202,-0.0
2024-01-02T06:00:00,2.2000017166137695,2.200000047683716,2.200000047683716,-0.0
2024-01-02T07:00:00,2.182077646255493,2.0999999046325684,2.0999999046325684,-0.0
2024-01-02T08:00:00,4.612946033477783,4.480000019073486,4.480000019073486,-0.0
2024-01-02T09:00:00,7.706283092498779,7.679999828338623,7.679999828338623,-0.0
2024-01-02T10:00:00,10.57165813446045,10.260000228881836,10.260000228881836,-0.0
2024-01-02T11:00:00,12.030007362365723,11.6899995803833,11.6899995803833,-0.0
2024-01-02T12:00:00,12.90646743774414,12.529999732971191,12.529999732971191,-0.0
2024-01-02T13:00:00,11.381227493286133,10.989999771118164,10.989999771118164,-0.0
2024-01-02T14:00:00,10.535808563232422,10.149999618530273,10.149999618530273,-0.0
2024-01-02T15:00:00,10.637443542480469,10.270000457763672,10.270000457763672,-0.0
2024-01-02T16:00:00,11.496068000793457,11.149999618530273,11.149999618530273,-0.0
2024-01-02T17:00:00,12.231047630310059,11.90999984741211,11.90999984741211,-0.0
2024-01-02T18:00:00,11.932741165161133,11.649999618530273,11.649999618530273,-0.0
2024-01-02T19:00:00,10.63000202178955,10.630000114440918,10.630000114440918,-0.0
2024-01-02T20:00:00,7.400001525878906,7.400000095367432,7.400000095367432,-0.0
2024-01-02T21:00:00,8.066973686218262,7.980000019073486,7.980000019073486,-0.0
2024-01-02T22:00:00,2.5800015926361084,2.5799999237060547,2.5799999237060547,-0.0
2024-01-02T23:00:00,2.4500017166137695,2.450000047683716,2.450000047683716,-0.0
